"berichtsjahr";"tourismusjahr";"saison";"monat";"gkz";"gemeinde";"hauptgliederung";"status";"ankuenfte";"naechtigungen"
2025;2025;"Sommer";5;80237;"Sibratsgfäll";"Andere Unterkünfte";"endgültig";39;98
2025;2025;"Sommer";6;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"endgültig";168;734
2025;2025;"Sommer";6;80237;"Sibratsgfäll";"Privatquartiere";"endgültig";347;1363
2025;2025;"Sommer";6;80237;"Sibratsgfäll";"Andere Unterkünfte";"endgültig";14;32
2025;2025;"Sommer";7;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"endgültig";113;403
2025;2025;"Sommer";7;80237;"Sibratsgfäll";"Privatquartiere";"endgültig";330;1684
2025;2025;"Sommer";7;80237;"Sibratsgfäll";"Andere Unterkünfte";"endgültig";106;244
2025;2025;"Sommer";8;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"endgültig";130;614
2025;2025;"Sommer";8;80237;"Sibratsgfäll";"Privatquartiere";"endgültig";391;2298
2025;2025;"Sommer";8;80237;"Sibratsgfäll";"Andere Unterkünfte";"endgültig";39;155
2025;2025;"Sommer";9;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"endgültig";143;537
2025;2025;"Sommer";9;80237;"Sibratsgfäll";"Privatquartiere";"endgültig";259;1234
2025;2025;"Sommer";9;80237;"Sibratsgfäll";"Andere Unterkünfte";"endgültig";9;15
2025;2025;"Sommer";10;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"vorläufig";84;380
2025;2025;"Sommer";10;80237;"Sibratsgfäll";"Privatquartiere";"vorläufig";252;843
2025;2025;"Sommer";10;80237;"Sibratsgfäll";"Andere Unterkünfte";"vorläufig";108;275
2025;2026;"Winter";11;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"vorläufig";11;75
2025;2026;"Winter";11;80237;"Sibratsgfäll";"Privatquartiere";"vorläufig";64;247
2025;2026;"Winter";11;80237;"Sibratsgfäll";"Andere Unterkünfte";"vorläufig";89;192
2025;2026;"Winter";12;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"vorläufig";82;325
2025;2026;"Winter";12;80237;"Sibratsgfäll";"Privatquartiere";"vorläufig";184;782
2025;2026;"Winter";12;80237;"Sibratsgfäll";"Andere Unterkünfte";"vorläufig";89;321
2026;2026;"Winter";1;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"vorläufig";57;355
2026;2026;"Winter";1;80237;"Sibratsgfäll";"Privatquartiere";"vorläufig";210;848
2026;2026;"Winter";1;80237;"Sibratsgfäll";"Andere Unterkünfte";"vorläufig";150;536
2026;2026;"Winter";2;80237;"Sibratsgfäll";"Gewerbliche Beherbergungsbetriebe";"vorläufig";87;421
2026;2026;"Winter";2;80237;"Sibratsgfäll";"Privatquartiere";"vorläufig";317;1519
2026;2026;"Winter";2;80237;"Sibratsgfäll";"Andere Unterkünfte";"vorläufig";135;633
1984;1985;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";117;253
1984;1985;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";70;277
1984;1985;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";142;284
1984;1985;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";507;2181
1984;1985;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";195;1327
1984;1985;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";57;234
1985;1985;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";415;2094
1985;1985;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";108;1235
1985;1985;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";85;360
1985;1985;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";379;2434
1985;1985;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";257;1638
1985;1985;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";157;511
1985;1985;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";134;1138
1985;1985;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";46;252
1985;1985;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";144;288
1985;1985;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";123;596
1985;1985;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";107;545
1985;1985;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";121;219
1985;1985;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";466;1766
1985;1985;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";117;452
1985;1985;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";101;264
1985;1985;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";872;2890
1985;1985;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";331;1381
1985;1985;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";159;898
1985;1985;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";1012;4298
1985;1985;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";484;3083
1985;1985;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";228;3329
1985;1985;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";861;3454
1985;1985;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";500;2816
1985;1985;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";159;1722
1985;1985;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";1021;3887
1985;1985;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";256;1190
1985;1985;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";34;208
1985;1985;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";365;814
1985;1985;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";22;186
1985;1985;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";91;290
1985;1986;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";192;511
1985;1986;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";31;70
1985;1986;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";79;158
1985;1986;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";227;1502
1985;1986;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";160;995
1985;1986;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";70;232
1986;1986;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";338;1940
1986;1986;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";167;1676
1986;1986;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";124;440
1986;1986;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";551;2767
1986;1986;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";263;1663
1986;1986;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";98;451
1986;1986;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";333;1882
1986;1986;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";163;989
1986;1986;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";84;252
1986;1986;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";224;674
1986;1986;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";54;338
1986;1986;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";60;120
1986;1986;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";630;1789
1986;1986;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";130;671
1986;1986;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";81;162
1986;1986;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";711;2503
1986;1986;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";281;1184
1986;1986;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";71;171
1986;1986;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";802;3007
1986;1986;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";528;2973
1986;1986;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";214;1953
1986;1986;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";906;4020
1986;1986;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";566;3739
1986;1986;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";151;3278
1986;1986;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";722;2869
1986;1986;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";207;1095
1986;1986;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";104;445
1986;1986;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";609;1957
1986;1986;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";111;524
1986;1986;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";19;133
1986;1987;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";150;305
1986;1987;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";11;56
1986;1987;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";120;249
1986;1987;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";210;1345
1986;1987;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";159;1007
1986;1987;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";84;253
1987;1987;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";490;2173
1987;1987;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";369;1672
1987;1987;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";158;612
1987;1987;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";629;2746
1987;1987;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";258;1244
1987;1987;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";141;504
1987;1987;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";411;1991
1987;1987;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";152;1176
1987;1987;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";66;200
1987;1987;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";359;1054
1987;1987;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";124;684
1987;1987;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";80;160
1987;1987;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";616;1685
1987;1987;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";63;327
1987;1987;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";25;75
1987;1987;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";622;2549
1987;1987;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";396;1413
1987;1987;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";77;254
1987;1987;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";914;3658
1987;1987;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";507;2547
1987;1987;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";117;1266
1987;1987;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";994;3498
1987;1987;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";454;2650
1987;1987;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";163;2874
1987;1987;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";621;2528
1987;1987;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";193;941
1987;1987;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";55;307
1987;1987;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";805;2327
1987;1987;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";118;792
1987;1987;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";80;160
1987;1988;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";124;223
1987;1988;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";3;14
1987;1988;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";90;255
1987;1988;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";208;1171
1987;1988;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";109;648
1987;1988;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";42;346
1988;1988;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";165;1493
1988;1988;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";135;1006
1988;1988;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";113;262
1988;1988;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";514;2458
1988;1988;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";285;1835
1988;1988;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";87;546
1988;1988;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";262;1449
1988;1988;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";105;668
1988;1988;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";96;246
1988;1988;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";243;989
1988;1988;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";109;639
1988;1988;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";54;144
1988;1988;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";607;1911
1988;1988;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";56;330
1988;1988;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";56;140
1988;1988;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";475;1847
1988;1988;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";160;863
1988;1988;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";128;246
1988;1988;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";701;3305
1988;1988;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";389;2868
1988;1988;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";172;2254
1988;1988;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";743;3495
1988;1988;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";363;2751
1988;1988;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";75;1406
1988;1988;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";617;3546
1988;1988;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";215;1432
1988;1988;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";82;404
1988;1988;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";778;2238
1988;1988;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";117;475
1988;1988;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";148;296
1988;1989;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";47;89
1988;1989;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";4;32
1988;1989;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";99;198
1988;1989;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";168;685
1988;1989;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";131;558
1988;1989;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";112;432
1989;1989;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";244;1778
1989;1989;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";109;943
1989;1989;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";129;451
1989;1989;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";474;2489
1989;1989;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";320;1912
1989;1989;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";174;824
1989;1989;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";317;1992
1989;1989;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";170;1098
1989;1989;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";132;388
1989;1989;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";239;912
1989;1989;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";93;321
1989;1989;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";60;144
1989;1989;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";218;863
1989;1989;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";76;528
1989;1989;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";169;417
1989;1989;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";666;2242
1989;1989;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";212;1111
1989;1989;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";86;496
1989;1989;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";604;2665
1989;1989;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";459;3173
1989;1989;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";228;3389
1989;1989;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";923;4262
1989;1989;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";457;2899
1989;1989;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";51;726
1989;1989;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";814;3391
1989;1989;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";196;1117
1989;1989;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";229;1450
1989;1989;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";602;1664
1989;1989;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";77;535
1989;1989;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";107;214
1989;1990;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";36;87
1989;1990;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";28;124
1989;1990;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";149;275
1989;1990;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";512;1896
1989;1990;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";152;740
1989;1990;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";148;464
1990;1990;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";197;857
1990;1990;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";52;290
1990;1990;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";33;129
1990;1990;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";344;1851
1990;1990;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";140;959
1990;1990;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";328;2343
1990;1990;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";254;1451
1990;1990;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";91;669
1990;1990;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";236;1036
1990;1990;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";244;887
1990;1990;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";87;442
1990;1990;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";313;1139
1990;1990;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";160;589
1990;1990;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";61;406
1990;1990;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";177;468
1990;1990;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";938;3471
1990;1990;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";146;758
1990;1990;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";19;57
1990;1990;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";476;1966
1990;1990;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";362;2250
1990;1990;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";183;2773
1990;1990;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";795;3238
1990;1990;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";428;2742
1990;1990;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";237;1341
1990;1990;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";818;3510
1990;1990;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";188;1338
1990;1990;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";117;281
1990;1990;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";948;2718
1990;1990;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";81;569
1990;1990;"Sommer";10;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";173;930
1990;1991;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";99;190
1990;1991;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";16;90
1990;1991;"Winter";11;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";57;114
1990;1991;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";415;1687
1990;1991;"Winter";12;80238;"Sulzberg";"Privatquartiere";"endgültig";199;998
1990;1991;"Winter";12;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";147;454
1991;1991;"Winter";1;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";147;630
1991;1991;"Winter";1;80238;"Sulzberg";"Privatquartiere";"endgültig";41;256
1991;1991;"Winter";1;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";50;172
1991;1991;"Winter";2;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";295;2125
1991;1991;"Winter";2;80238;"Sulzberg";"Privatquartiere";"endgültig";177;1603
1991;1991;"Winter";2;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";61;200
1991;1991;"Winter";3;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";272;1623
1991;1991;"Winter";3;80238;"Sulzberg";"Privatquartiere";"endgültig";125;846
1991;1991;"Winter";3;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";354;1101
1991;1991;"Winter";4;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";164;557
1991;1991;"Winter";4;80238;"Sulzberg";"Privatquartiere";"endgültig";40;296
1991;1991;"Winter";4;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";132;324
1991;1991;"Sommer";5;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";916;2701
1991;1991;"Sommer";5;80238;"Sulzberg";"Privatquartiere";"endgültig";154;688
1991;1991;"Sommer";5;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";97;272
1991;1991;"Sommer";6;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";1088;3413
1991;1991;"Sommer";6;80238;"Sulzberg";"Privatquartiere";"endgültig";259;1183
1991;1991;"Sommer";6;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";59;321
1991;1991;"Sommer";7;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";980;3812
1991;1991;"Sommer";7;80238;"Sulzberg";"Privatquartiere";"endgültig";449;2924
1991;1991;"Sommer";7;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";110;724
1991;1991;"Sommer";8;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";943;4442
1991;1991;"Sommer";8;80238;"Sulzberg";"Privatquartiere";"endgültig";321;2431
1991;1991;"Sommer";8;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";0;168
1991;1991;"Sommer";9;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";874;3196
1991;1991;"Sommer";9;80238;"Sulzberg";"Privatquartiere";"endgültig";259;1428
1991;1991;"Sommer";9;80238;"Sulzberg";"Andere Unterkünfte";"endgültig";391;3264
1991;1991;"Sommer";10;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";275;1261
1991;1991;"Sommer";10;80238;"Sulzberg";"Privatquartiere";"endgültig";137;603
1991;1992;"Winter";11;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";107;708
1991;1992;"Winter";11;80238;"Sulzberg";"Privatquartiere";"endgültig";0;4
1991;1992;"Winter";12;80238;"Sulzberg";"Gewerbliche Beherbergungsbetriebe";"endgültig";149;906
